release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-08-13,Put It In Your Mouth,Akinyele,#127,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Put_it_in_Your_Mouth.jpg,https://open.spotify.com/track/2CCoMFhrtBxSii1zR67BNm,https://music.apple.com/us/album/put-it-in-your-mouth-feat-kia-jefferies/288753134?i=288753150
2025-08-13,Blah Blah Blah,Blahzay Blahzay,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Blahzay%20Blahzay-%20Blah%20Blah%20Blah.jpg,https://open.spotify.com/track/4ecslEe253IihY4KOZciyt,https://music.apple.com/us/album/blah-blah-blah/289652832?i=289652936
2025-08-13,Unreleased and Revamped,Cypress Hill,#29,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Cypress_Hill_-_Unreleased_&_Revamped.jpg,https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv,https://music.apple.com/us/album/illusions-q-tip-remix/157481518?i=157481644
2025-08-13,Back 2 the Game,Do or Die,#64,,"2,693,121",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Do%20or%20Die-%20Back%202%20the%20Game.jpg,https://open.spotify.com/track/5aXIC0sDaJfiEp85a3YkqC,https://music.apple.com/us/album/sex-appeal/1170288438?i=1170288454
2025-08-13,Silver & Black,Luniz,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Silver_Black.jpg,https://open.spotify.com/track/0TxkewaT2UKn2fJkpD59KY,https://music.apple.com/us/album/survey-on-drugs/699514261?i=699516103
2025-08-13,"Trinity (Past, Present and Future)",Slum Village,#20,,"17,429,281",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Slum_Village_-_Trinity.jpg,https://open.spotify.com/track/4MjMA1k5nDCouD5J7yig46,https://music.apple.com/us/album/trinity-interlude/724134597?i=724134669
2025-08-13,K.I.D.S.,Mac Miller,#62,,"2,071,575,485",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Mac_Miller_K.I.D.S.jpg,https://open.spotify.com/track/7FAFkQQZFeNwOFzTrSDFIh,https://music.apple.com/us/album/dont-mind-if-i-do/1666547673?i=1666548497
2025-08-13,Above The Weather,Beedie,#187,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Beedie-%20Above%20The%20Weather.jpeg,https://open.spotify.com/track/4aAupSVdllZbJ0c2t18hhk,https://music.apple.com/us/album/old-soul/1459472479?i=1459472727
2025-08-13,2 Birds 1 Stone,Stevie Stone,#76,,"3,828,808",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Stevie_Stone_2_Birds_1_Stone.jpg,https://open.spotify.com/track/1oTQdL4jA9JvsYAvjWyZ9N,https://music.apple.com/us/album/2-birds-1-stone/673054807?i=673055319
2025-08-13,3ChordFold,Terrace Martin,,,"12,565,664",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Terrace_Martin_3ChordFold.jpg,https://open.spotify.com/track/3lpMD3JebxubkH25DmT6c8,https://music.apple.com/us/album/get-away/680181417?i=680181465
2025-08-13,Honor Killed the Samurai,Ka,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Honor_Killed_the_Samurai.jpg,https://open.spotify.com/track/3ghg3BLRB2JBsZlLgezJ7T,https://music.apple.com/us/album/finer-things-tamahagene/1140590996?i=1140591183
2025-08-14,Crushin,The Fat Boys,#8,Gold,"1,979,803","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Crushin'_.jpg",https://open.spotify.com/track/17zC9AEvxzPsu8OFc9rmev,https://music.apple.com/us/album/crushin/1559095530?i=1559095532
2025-08-14,Wanted: Dead or Alive,Kool G Rap & DJ Polo,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Kool_G_Rap_Wanted.jpg,https://open.spotify.com/track/6PqYJEu1cxp2ATlk3GrXQg,https://music.apple.com/us/album/dead-or-alive-feat-cormega/1404455076?i=1404455421
2025-08-14,"100 Miles and Runnin'",N.W.A,#27,Gold,"30,384,110",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/NWA-100MilesAndRunnin.jpg,https://open.spotify.com/track/4CstQ0SUkl0YkoeZkIZlIx,https://music.apple.com/us/album/100-miles-and-runnin/1440826106?i=1440826114
2025-08-14,"Kickin' Afrolistics",The Afros,,,"215,047","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/The%20Afros-%20Kickin'%20Afrolistics.jpg",https://open.spotify.com/track/6tQUcfd2jjoymCZ8qPZicR,https://music.apple.com/us/album/kickin-afrolistics/1443817895?i=1443819928
2025-08-14,"Your Entertainment, My Reality",Poppa LQ,,,"192,758","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Poppa%20LQ-%20Your%20Entertainment,%20My%20Reality.jpg",https://open.spotify.com/track/0D7F5woinNO8JMYeYor6Sq,https://music.apple.com/us/album/killa-4-my-hood/1185124674?i=1185124756
2025-08-14,Supernova,"Lisa ""Left Eye"" Lopes",,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Supernova.jpg,https://open.spotify.com/track/2AKUkFXMcMuGzEkIAaTbWa,https://music.apple.com/us/album/u-know-whats-up/283566826?i=283566866
2025-08-14,Casualties of War,Boot Camp Clik,,,"1,738,459",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Casualtiesofwar.jpg,https://open.spotify.com/track/4jxFApSV6ogglApK7qRgMu,https://music.apple.com/us/album/casualties-of-war/338604508?i=338604809
2025-08-14,Thugcore 4 Life,Danny Diablo,,,"181,353",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Danny%20Diablo-%20Thugcore%204%20Life.jpg,https://open.spotify.com/track/7nDUmNbG9TBbLAQRip396o,https://music.apple.com/us/album/hardcore-4-life/362538511?i=362538574
2025-08-14,Guilty by Affiliation,WC,#49,,"3,911,585",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/WC_-_Guilty_By_Affilliation.png,https://open.spotify.com/track/7ACdEdtwLSywi1nkN5Xlsk,https://music.apple.com/us/album/guilty-by-affiliation/713212024?i=713212035
2025-08-14,Based on a T.R.U. Story,2 Chainz,#1,Platinum,"448,084,777",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/BasedonaTRUStory.jpg,https://open.spotify.com/track/4Ox97hNeJSWFCZ8vp76vog,https://music.apple.com/us/album/im-different-chopped-not-slopped/1444068234?i=1444068396
2025-08-14,Four Walls,Block McCloud,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Block%20McCloud-%20Four%20Walls.jpeg,https://open.spotify.com/track/3Zrx11DJo8cufg3l8rL8DF,https://music.apple.com/us/album/paul-and-paz-feat-paul-wall-block-mccloud/1355230192?i=1355231452
2025-08-14,The Mighty Death Pop!,Insane Clown Posse,#4,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Insane%20Clown%20Posse-%20The%20Mighty%20Death%20Pop!.png,https://open.spotify.com/track/5AWy8IwYyAjSN7ayx1wYFk,https://music.apple.com/us/album/night-of-the-chainsaw-feat-three-6-mafia-joe-strange-remix/1353118774?i=1353119863
2025-08-14,Mile High,Kottonmouth Kings,#36,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Kottonmouth%20Kings-%20Mile%20High.jpg,https://open.spotify.com/track/2HGFl1ciXhiHeocmerYOXR,https://music.apple.com/us/album/high-haters/1441739302?i=1441739510
2025-08-14,R.I.D.S.,Ron Artiste,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Ron%20Artiste-%20R.I.D.S..jpg,https://open.spotify.com/track/5j6pYbF50Lh26cbhcwrwXs,https://music.apple.com/us/album/church-bells/1038916173?i=1038916752
2025-08-14,Stereo Type,Strong Arm Steady & Statik Selektah,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Strong_Arm_Steady_x_Statik_Selektah_Stereo_Type.jpg,,https://music.apple.com/us/album/go-with-us-feat-strong-arm-steady/261634389?i=261634997
2025-08-14,Psycadelik Thoughtz,B.o.B,#1,Gold,"2,591,357",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/B.o.B-%20Psycadelik%20Thoughtz.jpg,https://open.spotify.com/track/167SnokOWUPXatlXlb7VZJ,https://music.apple.com/us/album/psycadelik-thoughtz/1027992612?i=1027992762
2025-08-14,Welcome to JFK,Chinx,#21,,"43,739,037",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Chinx_Welcome_to_JFK.jpg,https://open.spotify.com/track/2DVGCumJVRCb3ka2Lr3Ci0,https://music.apple.com/us/album/how-to-get-rich/1017963015?i=1017963024
2025-08-14,Loud Pack: Extracts,Scoop DeVille & Demrick,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Scoop%20DeVille%20&%20Demrick-%20Loud%20Pack_%20Extracts.jpg,https://open.spotify.com/track/24hMj6DkCiHKRCW4XuvWQS,https://music.apple.com/us/album/meant-to-happen-feat-scoop-deville/664657927?i=664658223
2025-08-14,Y.W.N.B.S,Samurai Yola,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_14/Samurai%20Yola-%20Y.W.N.B.S.jpg,https://open.spotify.com/track/2kdEbLYYJUoG5OGBbFHcpK,https://music.apple.com/us/album/yola-cola-ii/1425284165?i=1425285019
2025-08-15,The Geto Boys,Geto Boys,#171,,"24,575,297",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/Geto%20Boys-%20The%20Geto%20Boys.jpeg,https://open.spotify.com/track/63BokRfXSQhEU6Qi2dSJpZ,https://music.apple.com/us/album/geto-boys-and-girls/700644716?i=700645143
2025-08-15,Real Brothas,B.G. Knocc Out and Dresta,#128,,"3,686,090",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/Real_Brothas.jpg,https://open.spotify.com/track/53OSu8BTjuc61B6V9Go2nK,https://music.apple.com/us/album/real-brothas/1756813192?i=1756813383
2025-08-15,The Show (soundtrack),Various Artists,#4,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/TheShowSoundtrack.jpg,,https://music.apple.com/us/album/we-can-hit-round-1/1441989125?i=1441989130
2025-08-15,We Still Crunk!!,Lil Jon & the East Side Boyz,,,"33,474,780",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/We_Still_Crunk.jpg,https://open.spotify.com/track/1Un1dsZkA9cfZMLOXOyUBc,https://music.apple.com/us/album/snap-yo-fingers/311268814?i=311268896
2025-08-15,The Purity Album,South Park Mexican,#57,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/ThePurityAlbum.jpg,https://open.spotify.com/track/2to7lyxrfBNb1TGyz6xrrd,https://music.apple.com/us/album/you-know-my-name/1477137258?i=1477137262
2025-08-15,"Second Round's on Me",Obie Trice,#25,Gold,"69,517,371",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/Second_rounds_on_me.jpg,https://open.spotify.com/track/3q9XAjBFrXIzbeqHJTFnVK,https://music.apple.com/us/album/obie-story/1443494654?i=1443494950
2025-08-15,Gucci Vs Guwop,Gucci Mane,#18,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/Gucci%20Mane-%20Gucci%20Vs%20Guwop.jpg,https://open.spotify.com/track/3UAQZgDtZHAPLOfwE9Hblu,https://music.apple.com/us/album/slippery-feat-gucci-mane/1615495955?i=1615496468
2025-08-15,"Come Over When You're Sober, Pt. 1",Lil Peep,#38,Platinum,"2,455,090,334","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/Lil%20Peep-%20Come%20Over%20When%20You're%20Sober,%20Pt.%201.jpg",https://open.spotify.com/track/6akBF8JWM8lrpqejdwIfYI,https://music.apple.com/us/album/problems/1709756917?i=1709757287
2025-08-15,OnePointFive,Aminé,#53,,"910,232,886",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/AmineOnePointFive.png,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,https://music.apple.com/us/album/blackjack/1423772324?i=1423772802
2025-08-15,LivingSucks,Bones,,,"577,117",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_15/LivingSucks.jpeg,https://open.spotify.com/track/1YwBGbvpGyjWnkTqNns87B,https://music.apple.com/us/album/lavenderskies/1447687044?i=1447687051
2025-08-16,Back to Wreck Shop,Tuff Crew,,,"549,271",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Tuff%20Crew-Back%20to%20Wreck%20Shop.jpeg,https://open.spotify.com/track/2y8bikMgRZpL9twRfjWGlE,https://music.apple.com/us/album/wreck-shop/48715558?i=48715554
2025-08-16,Stress: The Extinction Agenda,Organized Konfusion,#187,,"7,756,421",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Stresstheextinctionagenda.jpg,https://open.spotify.com/track/2oiC9GdjVI2FrDWjv9TOo5,https://music.apple.com/us/album/the-extinction-agenda/1591903258?i=1591903261
2025-08-16,Ghetto Flava,Champ MC,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Champ%20MC-%20Ghetto%20Flava.jpeg,https://open.spotify.com/track/1VtQXQpN9SbYI2Imo4zotf,
2025-08-16,Platinum Underground,Vanilla Ice,,,"4,699,260",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Vanilla%20Ice-%20Platinum%20Underground.jpg,https://open.spotify.com/track/66AiuTr5v9tw6B8gXau2aU,https://music.apple.com/us/album/ice-ice-baby-rerecorded-version/80095769?i=80095582
2025-08-16,Richie Rich,Richie Rich,,,"137,669,271",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Richie%20Rich-Town%20Bidness%20Volume%202.jpg,https://open.spotify.com/track/5OxAMzahUJ6vfpKe1sMSO4,https://music.apple.com/us/album/lets-ride/254903873?i=254909761
2025-08-16,A World With No Skies 2.0,Slaine,,,"8,935,597",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Slaine-%20A%20World%20With%20No%20Skies%202.0.jpg,https://open.spotify.com/track/2fSf7YD1z6CtYLM7mgs0mW,https://music.apple.com/us/album/the-last-song-feat-everlast/453333982?i=453334048
2025-08-16,A Wise Guy and a Wise Guy,Styles P,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Styles%20P-%20A%20Wise%20Guy%20and%20a%20Wise%20Guy.jpg,https://open.spotify.com/track/7JZnvBJSG7a5KPaYMJIv63,https://music.apple.com/us/album/im-a-beast-feat-sheek-louch/1018938069?i=1018938179
2025-08-16,Floor Seats,A$AP Ferg,,,"901,579,156",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/A$AP%20Ferg-%20Floor%20Seats.jpeg,https://open.spotify.com/track/5oady7OSE7dH7LHiqmb3Cr,https://music.apple.com/us/album/floor-seats/1477260803?i=1477260911
2025-08-16,I Wanna Thank Me,Snoop Dogg,#76,,"99,135,238",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Snoop_Dogg_-_I_Wanna_Thank_Me.jpeg,https://open.spotify.com/track/55VcwDNsQZcW8YBDudv9uS,https://music.apple.com/us/album/i-wanna-thank-me-feat-marknoxx/1475786334?i=1475786657
2025-08-16,"Control the Streets, Volume 2",Quality Control Music,#3,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Control_the_Streets_Vol_2.jpg,https://open.spotify.com/track/6ObdA7xmpxSmDCJ7zDmMH7,https://music.apple.com/us/album/quality-control-control-the-streets-vol-2/1476226857
2025-08-16,So Much Fun,Young Thug,#1,Platinum,"2,849,639,378",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_16/Young_Thug_-_So_Much_Fun.png,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,https://music.apple.com/us/album/just-how-it-is/1476636939?i=1476636940
2025-08-17,"Move Somethin'",2 Live Crew,#68,Gold,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Move_Somethin'.jpg",https://open.spotify.com/track/1h7gUSJ8GuyCOoVWsvwVy1,https://music.apple.com/us/album/move-somethin/81740143?i=81739944
2025-08-17,The World Is Yours,Scarface,#7,Gold,"7,479,744",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Theworldisyours.jpg,https://open.spotify.com/track/4RaVqlu6X5Vmf7QRTVJN4C,https://music.apple.com/us/album/the-world-is-yours/1637977482?i=1637979899
2025-08-17,Murda Muzik,Mobb Deep,#2,Platinum,"107,693,411",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Murda_muzik.jpg,https://open.spotify.com/track/6nwAubYnLGl7F7cDuOoVLp,https://music.apple.com/us/album/its-mine-feat-nas/211383612?i=211385152
2025-08-17,All City,Northern State,,,"114,615",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/All_City_(Northern_State).jpg,https://open.spotify.com/track/1CGqqkXHIUNJ9a9JrLzHUB,https://music.apple.com/us/album/girl-for-all-seasons/157847757?i=157847804
2025-08-17,The Hard Way,213,#4,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/213_-_The_Hard_Way.jpg,https://open.spotify.com/track/0xwSHsdo7b6YnSmQ1JW9uU,https://music.apple.com/us/album/hard-way-feat-rae-sremmurd/1440875150?i=1440875303
2025-08-17,Made For Kings,D-Loc,,,"1,919,419",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/D-Loc-%20Made%20For%20Kings.jpg,https://open.spotify.com/track/4UF10j2hkppSqhuA74Cs4A,https://music.apple.com/us/album/made-for-kings/1442031874?i=1442032040
2025-08-17,King Of Hearts,Camu Tao,,,"1,264,102",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Kingofhearts.jpeg,https://open.spotify.com/track/2Kqs2pKZmJdj0ykbuAq9Qz,https://music.apple.com/us/album/king-of-hearts/1280907310?i=1280907922
2025-08-17,G.A.M.E.,Mac Dre,,,"432,644",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Mac%20Dre-%20G.A.M.E..jpg,https://open.spotify.com/track/7GtOjSSp5Qyi3gNbNDZgja,https://music.apple.com/us/album/g-a-m-e/1679166978?i=1679166988
2025-08-17,Blow: Blocks And Boat Docks,Messy Marv & Berner,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Blow-_Blocks_and_Boat_Docks.jpg,https://open.spotify.com/track/5Pmg6gaaJXhn0qKD39ODZo,https://music.apple.com/us/album/h-n-i-c-feat-messy-marv/592261550?i=592261553
2025-08-17,Planet C.O.B. Vol. 1,Crooked I,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Crooked%20I-%20Planet%20C.O.B.jpg,https://open.spotify.com/track/0tTOD94y0Qvp9aF8eiATH0,https://music.apple.com/us/album/rolling-110-deep/1573506875?i=1573507366
2025-08-17,Tha Furly Ghost Volume 3,Husalah,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Husalah-%20Tha%20Furly%20Ghost.jpg,,https://music.apple.com/us/album/neva-goin-live-again/1679139214?i=1679139221
2025-08-17,100 Wayz,Tha Dogg Pound,,,"904,039",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/100_Wayz_(Tha_Dogg_Pound).jpg,https://open.spotify.com/track/4Po7oKIaHzEBhW3bIIzSAA,https://music.apple.com/us/album/100-wayz/385762281?i=385762445
2025-08-17,Only Built 4 Cuban Linx… Pt. II (Gold Deluxe Edition),Raekwon,#4,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Raekwon-OnlyBuilt4CubanLinxII.jpg,https://open.spotify.com/track/6SI4JD7iyQ0rrudhCNtMv0,https://music.apple.com/us/album/knowledge-god/258634938?i=258635210
2025-08-17,The Best Of Bizzy Bone Vol. 2,Bizzy Bone,,,"35,742,884",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Bizzy%20Bone-%20The%20Best%20Of%20Bizzy%20Bone%20Vol.%202.jpg,https://open.spotify.com/track/4YdBqPfeT2Vvgm3LfkNchy,https://music.apple.com/us/album/on-the-freeway/1670191006?i=1670191014
2025-08-17,Everything Must Go Vol. 1,T-Pain,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/T-Pain-%20Everything%20Must%20Go%20Vol.%201.jpg,https://open.spotify.com/track/41bKRRADplr2dqhQ2UGR1j,https://music.apple.com/us/album/low-feat-t-pain/275496110?i=275496141
2025-08-17,Slime Language,YSL Records,#8,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_17/Slime_Language_by_Young_Thug.jpg,https://open.spotify.com/track/1G1IsjMfbYGEn3ljvJXtmv,https://music.apple.com/us/album/its-a-slime-feat-lil-uzi-vert/1428233006?i=1428236594
2025-08-18,Devil Without a Cause,Kid Rock,#4,Diamond,"450,737,688",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Kid_Rock-Devil_Without_a_Cause.jpg,https://open.spotify.com/track/0f37VQs969vZUL4gVfHRV9,https://music.apple.com/us/album/devil-without-a-cause/586705426?i=586705736
2025-08-18,Seven & Seven,MC Lyte,,,"5,282,865",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Seven_&_Seven.jpg,https://open.spotify.com/track/74S8BajRxF14NYUGj1I04o,
2025-08-18,2000 Fold,Styles of Beyond,,,"6,097,521",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Styles%20of%20Beyond-%202000%20Fold.jpg,https://open.spotify.com/track/3jP6KQgQaL2JFEvBW6rELJ,https://music.apple.com/us/album/2000-fold/21321137?i=21321123
2025-08-18,Street Cinema,Sporty Thievz,,,"3,286,215",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Street_Cinema.jpg,https://open.spotify.com/track/6r78MF6BFaeEG8rBw9Y5nQ,https://music.apple.com/us/album/street-cinema/193003362?i=193005193
2025-08-18,Hear Ye Him,No Malice,,,"1,042,905",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/No_Malice_Hear_Ye_Him.jpg,https://open.spotify.com/track/6RwEHi7MS7nC9cVKilbjmi,https://music.apple.com/us/album/hear-ye-him/687503414?i=687503787
2025-08-18,SCUMBAG,Bones,,,"98,365,331",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Bones-%20SCUMBAG.jpg,https://open.spotify.com/track/00RaykzZO1vFk3eSSxHYHV,https://music.apple.com/us/album/dirt/1447555133?i=1447555141
2025-08-18,Still Striving,A$AP Ferg,#12,Gold,"1,090,053,160",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/A$AP%20Ferg-%20Still%20Striving.jpeg,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,https://music.apple.com/us/album/what-do-you-do-feat-nav/1266713355?i=1266713361
2025-08-18,Paranoia: A True Story,Dave East,#9,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Paranoia_-_A_True_Story.png,https://open.spotify.com/track/6HicBL9RxtWwNK7sS2AHHU,https://music.apple.com/us/album/paranoia-feat-jeezy/1440909012?i=1440909017
2025-08-18,Young Spirit,Declaime,,,"125,026",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Declaime-%20Young%20Spirit.jpeg,https://open.spotify.com/track/5D1ygkPobZgmp4Ft5dr96E,
2025-08-18,1 Up Top Ahk,Mozzy,#68,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Mozzy-%201%20Up%20Top%20Ahk.jpeg,https://open.spotify.com/track/2Chpj7Kjc3AEi5D6Of4KOE,https://music.apple.com/us/album/1-up-top-finna-drop/1177129393?i=1177129640
2025-08-18,Let the Dead Bury the Dead,No Malice,,,"515,842",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/No%20Malice-%20Let%20the%20Dead%20Bury%20the%20Dead.jpg,https://open.spotify.com/track/3OIjiHA2LU5bFomEk2kvuR,https://music.apple.com/us/album/ltdbtd-intro/1266452282?i=1266452505
2025-08-18,Yours Truly Forever,Phora,#44,,"224,142,766",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_18/Yours_Truly_Forever.jpg,https://open.spotify.com/track/6Umac95Mt46VcwAM9s9mOa,https://music.apple.com/us/album/r-u-still/1244929344?i=1244929346
2025-08-19,Jewelz,O.C.,#90,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_19/Jewelz.jpg,https://open.spotify.com/track/5W5D2Yt4ugNauebJh0asu5,https://music.apple.com/us/album/jewelz/1444120368?i=1444121320
2025-08-19,Ghetto Millionaire,Royal Flush,,,"9,036,788",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_19/Royal%20Flush-%20Ghetto%20Millionaire.png,https://open.spotify.com/track/51ehwRYBLHsF79TQGH7tIf,https://music.apple.com/us/album/movin-on-your-weak-productions/311283144?i=311283277
